novel_id	tag	gender	fullname
8512952	1	2	小酒
8512965	1	1	洛伦佐
8513376	1	2	阿涂
8513836	1	1	塞缪尔
8514191	1	1	伊恩
8514191	3	2	阿南
8514191	3	2	阿南
8514805	1	1	潘多拉
8515196	1	1	小魔修
8515394	3	1	小且儿
8515795	1	1	埃里克
8515830	1	1	阿依
8515998	1	1	瓦沙克·莱夫
8515998	1	0	阿加雷斯·诺顿
8516096	1	1	海登
8516096	1	2	诺拉
8516151	1	0	小刘
8516151	1	0	老何
8516167	1	1	小月亮
8516204	2	0	阿布
8516204	2	0	阿布
8516608	2	0	阿蛮
8517440	1	1	伊斯顿·格雷西亚
8517440	2	0	科尔
8517440	1	1	赫尔曼·戴维斯
8517723	3	0	大少爷
8518104	2	0	亚历山大
8518104	2	0	内森
8518104	2	0	奥斯卡
8518104	2	0	西蒙
8518104	2	0	阿士兰
8518180	1	1	伊登
8518233	2	0	小外甥
8518233	2	0	小葱草
8518233	2	0	小金毛
8518542	2	0	阿呜
8518951	2	0	莉莉丝
8519324	2	0	阿青
8519439	1	1	安尼东·威廉
8519724	1	2	阿银
8519863	1	1	大胖橘
8520098	1	2	大康
8520141	1	1	卡尔
8520519	1	1	阿凯
8520670	2	0	小常
8520790	1	1	格兰
8520790	1	1	赫莱瓦·莱迪斯
8522313	1	2	小姜
8523019	2	0	工藤新一
8523266	1	1	怀恩·莫瑞尔
8523582	2	0	小枣
8525021	2	0	朵·玛尔
8525021	1	2	莉莉丝·布拉尔
8525104	1	2	见月
8525270	1	2	大学生
8525527	1	1	伊莱·亚图斯
8525527	1	2	蒂娜
8525740	2	0	大黄
8526244	1	2	露西亚
8526339	2	0	小岩
8526438	1	2	宝安
8526841	2	0	老徐
8527225	2	0	阿萨尔
8527642	1	2	阿羡
8528014	1	2	蒂娜
8528129	1	1	克莱尔
8528129	1	2	阿莉雅
8528219	1	1	亚历山大
8528473	1	1	大毛
8529228	1	2	卡莱·芬夏
8529228	1	2	洛奈·希尔
8529259	2	0	艾琳娜
8529455	1	1	小黑
8529619	2	0	夏梨
8529693	3	2	阿萝
8530035	2	0	大概有
8530284	1	2	艾琳
8530793	2	0	塔维尔·亚特·乌姆尔
8530793	2	0	犹格·索托斯
8530793	2	0	莎布·尼古拉斯
8530862	1	2	若兰
8530913	3	1	小椰
8530990	1	2	阿芙
8531291	2	0	尤莱亚
8531291	1	1	费伊
8531632	1	2	小怪物
8531957	2	0	克里斯
8531992	1	1	胤礽
8531992	1	1	胤礽
8532468	1	1	小怪物
8533028	2	0	大毛
8533028	2	0	小毛
8533076	1	1	泽维尔
8533563	1	1	莱昂
8533700	1	2	雪莉
8533927	1	2	宝音
8535438	3	0	小师妹
8535438	3	0	小师弟
8535742	1	2	阿泽
8536219	1	2	艾格尼丝
8536495	1	2	小李
8537003	1	1	阿卡西
8537087	1	2	阿昀
8537087	1	2	阿羽
8537612	1	2	小阪幸
8538129	2	0	老宋家
8538136	1	1	小兵
8538136	1	2	小茉
8538274	2	0	大白
8538274	2	0	阿金
8538274	2	0	阿金
8538579	1	2	大法官
8538671	2	0	兰斯
8538671	2	0	威廉
8538810	1	2	埃莉诺
8539458	2	0	小叶
8540332	2	0	阿音
8540332	2	0	阿音
8540439	1	2	大学生
8540476	3	1	阿珀
8540555	1	1	胤禟
8540555	1	1	胤禟
8540886	1	2	劳拉
8541384	1	1	小二哥
8541384	1	2	阿零
8541464	2	0	老徐
8541545	3	1	亚伦·尚轩
8541545	1	1	蒙特·洛风
8541725	2	0	泰森
8541937	2	0	瑞安
8542095	1	2	小花
8542608	1	1	小花精
8543401	2	0	媛媛
8543401	2	0	艾米
8543448	1	1	爱丽丝
8544092	1	2	老婆们
8544137	2	0	知瑶
8544387	1	1	楚藻·德怀特
8545114	1	2	小夭
8545281	3	1	阿周
8546148	2	0	大学生
8546255	2	0	无相
8546940	2	0	罗兰
8546940	2	0	阿尔文
8547158	1	1	杰瑞
8548209	1	1	小猫咪
8549001	1	1	克拉伦斯
8549314	2	0	小伍
8549463	1	2	大小姐
8549931	1	2	阿柳
8550092	1	1	大卫·克里斯托弗
8550188	1	1	师林·塔兰
8550188	1	1	泽维尔·雷斯利安
8550461	3	1	大壮
8550683	2	0	乔纳森·柯林
8550683	1	1	汉斯·克里斯蒂安·安徒生
8550683	1	1	爱德华·柯林
8550683	2	0	珍妮·林德
8550683	2	0	路易莎·柯林
8550727	1	2	小三
8550756	1	1	帕维尔
8551332	2	0	强尼
8551332	2	0	罗德
8551863	3	2	莱法·狄亚
8551920	1	1	绫乃
8552466	2	0	阿信
8552676	2	0	高达
8552725	2	0	小蓝
8552833	2	0	小黑
8553135	2	0	哪吒
8553416	2	0	老道
8553678	1	1	大家
8553801	2	0	亚瑟
8553873	2	0	老骗子
8554843	1	1	尤金
8554843	2	0	格伦
8555358	1	1	海登
8555621	2	0	艾琳
8555752	1	1	弋阳
8555789	1	1	诺兰
8556437	2	0	艾萨克
8556461	1	2	小鱼
8556749	2	0	莱恩·埃尔维斯
8556996	2	0	小李
8556996	2	0	老张
8557089	2	0	阿妈
8557210	2	0	老章
8557379	1	2	艾丽卡·爱德华兹
8557681	3	0	阿浔
8557916	2	0	佐藤
8558051	2	0	杜威
8558153	1	1	胤禛
8558153	1	1	胤禛
8558857	2	0	拉斐尔
8558917	2	0	阿陶
8558975	1	1	阿塔
8558975	1	1	阿塔
8559311	2	0	妞妞
8559880	2	0	大海
8560092	1	1	大学生
8560229	1	2	温妮·柯蒂斯
8560388	1	1	凯文·德布劳内
8560388	1	1	费尔·兰辛
8560546	1	1	迈克
8560877	2	0	布莱尔
8560877	2	0	温德尔
8560877	2	0	西拉
8561586	1	1	小梅
8562058	2	0	州吁
8562151	2	0	小石子
8562326	1	1	小顾
8562579	1	1	阿斯若
8563175	2	0	老万
8563921	1	2	小黄
8564057	1	0	小恐龙
8564616	2	0	小单子
8564842	2	0	雅各布
8565083	1	1	小哑巴
8565887	1	2	艾拉
8565931	1	2	伊薇特
8565936	2	0	阿焕
8566361	1	2	亚历珊德拉·兰开斯特
8566445	1	1	胤禛
8566445	1	1	胤禛
8566536	1	1	嬴政
8567164	2	0	蚩尤
8567436	1	2	阿渡
8567678	1	2	阿芙
8567800	2	0	天然
8567952	2	0	大虫
8567968	3	1	小蝴蝶
8568031	1	2	伊丽莎白
8568031	1	2	达西
8568107	2	0	小顺
8568265	3	2	小丧尸
8568519	1	2	安妮
8569714	1	1	阿霞
8570173	2	0	阿元
8570670	2	0	大娘
8570757	2	0	小碟
8571116	2	0	凯撒
8571124	2	0	西蒙
8571220	1	2	小丽
8571286	1	2	阿杼
8571319	1	2	夏洛特·海伦
8571476	2	0	梵音
8571684	2	0	小护卫
8571749	1	2	小五
8571971	1	1	凯斯
8572617	1	1	阿尔斯·宁
8572728	1	1	奥道姆·艾斯
8572737	2	0	阿崽
8573224	1	1	大冬子
8574894	1	1	阿伯特
8575135	2	0	克克
8575542	2	0	阿立
8576319	1	1	诺瓦
8576319	1	1	阿祖卡
8576487	2	0	小野
8576487	2	0	小野
8576922	1	1	莱恩
8576922	1	1	路易斯
8577237	1	1	莱尼·盖沙
8577237	1	2	蕾蒙娜·奥斯纳
8577384	2	0	托兰·阿利亚
8577642	2	0	理查德
8577739	1	1	卡特
8577739	1	1	威廉
8577793	1	1	伊诺克
8577900	2	0	小景
8577924	1	1	凯·斯克莱特
8577924	1	2	萨薇·科德罗
8578258	1	1	伊桑·卡森
8578787	2	0	阿飘
8579018	1	1	佚名
8579047	1	2	薇拉
8579102	2	0	阿廖沙
8579158	2	0	贤妃
8579986	1	1	阿比斯·雷格尔
8580072	1	1	小鬼
8580977	2	0	摩罗
8581859	1	1	胤禛
8581859	1	1	胤禛
8582070	1	2	大猫
8582104	2	0	乔恩
8582601	3	1	小乖
8583051	1	1	罗宾
8583355	2	0	阿兰
8583355	2	0	阿兰
8583444	1	1	沐英
8583479	1	2	安妮
8583479	1	1	阿斯特
8584183	1	2	阿泠
8584461	2	0	淑妃
8584820	2	0	小巴掌
8584953	2	0	大耳朵
8584988	2	0	凯恩
8585457	1	1	皮特
8585989	1	1	小狮子
8585999	2	0	大婶
8586053	1	2	小七
8586062	2	0	小启
8586083	2	0	大壮哥
8586083	2	0	阿沁
8586083	2	0	阿沁
8586585	2	0	集体
8586592	1	2	维多利亚
8586735	1	2	艾琳娜
8587795	2	0	大冤种
8587985	1	2	弗洛伦斯
8587985	2	0	查尔斯
8588108	1	2	小师妹
8588206	1	1	雷因斯·赫罗特
8588287	2	0	阿毅
8588750	2	0	春桃
8588960	1	2	小飞
8589228	1	1	伊克莱尔·莫蒂默
8589628	3	2	井上光
8589628	2	0	大庭澪
8590333	2	0	小引等
8590662	1	1	老肖
8590892	2	0	阿槿
8590946	2	0	阿咪姐
8591472	1	1	小白龙
8591566	1	2	莱拉克·伍德
8591566	2	0	西瑞尔·斯特尔
8591839	2	0	小红
8591839	2	0	小红
8591839	2	0	老六
8592421	1	1	小玉
8592434	1	2	阿竹
8592434	1	1	阿莠
8592446	2	0	老付
8592628	2	0	阿虎
8592761	1	2	小仙官
8592899	1	1	爱德华
8593222	1	1	桑原
8593365	1	1	胤礽
8593365	1	1	胤礽
8593484	1	2	小年兽
8593608	1	1	卡特里
8593642	1	1	伊文·斯图尔特
8593642	3	1	萨启·伯纳尔德
8593666	2	0	亨利
8594158	2	0	嫦娥
8594158	2	0	西王母
8594715	1	1	胤霆
8594988	2	0	卡尔
8595049	3	0	大房
8595159	1	2	阿翎
8595182	2	0	小八
8595330	2	0	利亚
8595330	1	0	瓦西里
8595330	2	0	维克托
8596638	1	1	塞西尔
8596715	2	0	威廉
8596715	1	1	马修
8596721	2	0	西成
8596721	1	1	诺亚
8596721	2	0	阿蛮
8596936	1	2	阿妩
8596998	1	1	亚伦
8597138	1	1	维克多
8597777	2	0	老徐
8597843	2	0	大师姐
8597843	2	0	小师妹
8599315	1	1	阿岚
8599318	1	2	阿莱塔
8599358	2	0	大家庭
8599373	2	0	大羊
8599493	2	0	恺撒·蒙戈尔
8600024	1	2	风音
8600027	2	0	老赖头
8600198	1	0	大学生
8600358	1	1	小章鱼
8600504	1	1	珀尔
8600804	1	1	莫林
8601238	3	0	达伦
8601238	3	0	里德
8601704	1	1	阿莱狄
8601817	1	2	小婉
8601892	2	0	大量
8602069	2	0	老铁
8602346	1	2	阿恕
8602410	2	0	小蜜
8602410	2	0	桃子
8602423	1	0	小卫国
8602460	2	0	小甜饼
8602557	2	0	老陈
8602604	2	0	夫差
8602604	1	0	西施
8603397	1	1	克尔
8603492	2	0	卢卡斯
8603535	2	0	冥令王·伊妮莎
8603535	2	0	圣·尼尔·马特卢尔
8603535	2	0	鬼文帝·谢灵韵
8603580	1	1	大美人
8603931	2	0	大尧
8604104	1	1	艾伦
8604122	1	1	胤禛
8604122	1	1	胤禛
8604178	2	0	小黎
8604808	1	1	阿墨
8605098	1	2	薇拉
8605671	2	0	罗伯特
8605712	1	1	梅菲斯特·缇文·弥林
8605712	3	1	路易斯·德
8605776	2	0	乔治
8605776	2	0	拉里
8605776	2	0	路易斯
8606218	2	0	微微
8606355	2	0	杰米·史密斯
8606751	2	0	安娜
8607033	1	2	玛丽亚
8607365	1	1	小九
8608973	2	0	阿悄
8608973	2	0	阿悄
8609076	1	0	大学生
8609087	2	0	寒食
8609160	1	0	妞妞
8609682	1	1	阿臻
8609685	2	0	威廉
8609685	2	0	小梅格
8609685	2	0	阿曼
8609685	2	0	阿曼
8609685	1	1	雷蒙德·奥利尔
8610705	1	2	小玲
8610919	2	0	定光
8611012	2	0	德妃
8611012	1	1	胤禛
8611012	1	1	胤禛
8611623	2	0	小新
8611631	1	1	阿黄
8611767	1	1	莱宁·伍德
8612009	1	2	伊莉莎·卡拉沃奇
8612059	2	0	亚历山大·亚瑟
8612059	2	0	塔西娅·因斯
8612059	2	0	瓦伦蒂娜
8612249	1	1	小太监
8612408	1	1	雷伊
8612433	2	0	老人
8612541	2	0	小满
8612588	1	2	阿肆
8612588	1	2	阿肆
8612611	2	0	阿达
8613228	2	0	阿郎
8613953	2	0	阿塔非
8614178	1	1	莱塔
8614362	2	0	小爱
8614373	1	2	小陈
8614428	1	2	明希
8614605	1	2	阿妖
8615028	2	0	爱德华
8615028	2	0	费利克斯
8615028	2	0	阿索斯
8615092	1	1	葫芦兄弟
8615201	1	1	小狸奴
8616441	1	0	阿文
8616680	1	2	妮娜
8616680	1	1	肯德里克
8616735	2	0	大嗓门
8616754	1	2	莉莉丝
8616850	1	1	胤禛
8616850	1	1	胤禛
8617312	2	0	阿青
8618249	1	1	小小
8618249	1	1	小小
8618713	2	0	塞西
8618780	2	0	小笑笑
8618976	1	2	嫦娥
8619366	2	0	大圣
8619601	1	0	塞西莉亚
8620479	2	0	沙耶
8620672	1	1	大腿
8621085	2	0	老于
8621094	1	1	阿朝努
8621562	2	0	阿飞
8621855	1	1	凯尔
8622573	1	1	亚瑟
8622879	1	1	卡莱尔
8623193	1	2	阿漓
8623492	1	1	阿诺
8623647	1	1	伊恩
8623696	2	0	阿妍
8623722	2	0	皮特
8623899	1	1	阿九
8623899	1	1	阿天
8623899	2	0	阿州
8624093	1	1	纪伯伦
8624178	1	1	阿秦
8624391	1	1	乾隆帝
8624391	2	0	娴妃
8624482	1	2	诺亚
8624486	2	0	大学生
8624847	1	2	丹妮
8624911	1	1	阿乌
8625261	3	2	阿无
8625302	1	2	小盈
8625537	1	1	小天
8625894	2	0	千寻
8626160	2	0	小月老
8626160	1	1	小桐
8626160	1	1	小泪滴
8626160	2	0	小豆蓝
8626160	2	0	小魇魔
8626318	1	1	雅戈·苏利文
8626439	2	0	小林鹤
8626668	2	0	迪尤尔·摩尔根
8626850	1	1	西奥多
8627683	2	0	阿笃
8628123	1	0	小池
8628169	1	1	嬴政
8628605	2	0	马克
8628941	2	0	小阿蛮
8629005	2	0	阿巴曼
8629487	1	0	米切尔
8630056	1	1	图雅
8630105	2	0	小乐
8630433	2	0	小黎
8630916	2	0	小月亮
8630916	2	0	玛丽安
8631081	1	2	小鱼
8631390	1	2	阿槐
8631484	3	2	哪吒
8631528	1	2	灼灼
8631701	3	0	光辉·伊莱恩
8631701	2	0	加文
8631701	2	0	莱亚·伊莱恩
8632379	3	1	莱恩
8632420	1	1	阿离
8632873	1	2	阿鸢
8632874	1	1	老头
8632876	1	0	阿奴
8632893	2	0	小徐
8632947	2	0	兰斯
8633085	2	0	老纪
8633115	1	1	斯宾塞·德克帝安斯
8633427	2	0	苏西·奥托
8633478	1	1	伊默·洛佩兹
8633478	1	1	普利特·米勒
8633631	2	0	卡尔
8633631	2	0	菲利普
8633667	2	0	凯伊
8634087	1	1	小七
8634677	2	0	羲和
8634760	2	0	艾琳
8635005	2	0	小云
8635379	1	1	小墨
8635825	2	0	亚当
8636147	1	1	星野南
8636153	1	2	阿灿
8636169	1	1	阿城
8636728	2	0	小煤球
8636885	1	2	西琳
8636929	1	2	小六
8637422	2	0	德妃
8637422	1	1	胤禛
8637422	1	1	胤禛
8637593	1	2	昭华
8637861	1	2	若水
8637959	1	1	希尔
8638036	1	2	小麦
8638318	1	1	兆惠
8638649	1	1	卢卡斯
8638649	2	0	斯宾塞
8638649	2	0	玛丽安
8638649	1	1	诺亚
8638649	2	0	阿诺德
8638748	1	2	艾米
8638760	1	0	大力
8638918	1	1	小龙崽
8639601	2	0	皎然
8639809	2	0	大叔
8639930	1	1	杜克
8640152	2	0	小鬼
8640445	1	2	阿六
8640735	3	0	艾达
8640735	3	0	阿尔杰
8641094	1	2	夏梨
8641098	1	1	柯什亚·斯图尔特
8641455	1	2	凯瑟琳
8641884	1	2	欢子
8641884	1	1	罗兰
8641884	2	0	阿诚
8642052	2	0	大师兄
8642398	2	0	大华
8642398	2	0	大华
8642486	1	1	文森佐·马里诺
8642486	1	2	金伯莉·杜邦
8642833	2	0	亚伯拉罕
8643320	1	2	阿纡
8643614	1	2	艾琳娜
8643614	2	0	薇拉
8643992	1	2	小九
8644509	2	0	小黑
8644509	1	1	老娘
8644657	1	0	小黑
8645018	2	0	媛媛
8645061	2	0	琅琅
8645063	1	1	大力
8645109	2	0	老钱
8645109	2	0	阿莹
8645111	1	1	诺兰
8645321	2	0	阿公
8645321	2	0	阿母
8645589	1	1	科林·斯克内尔
8645589	1	1	莱德·菲尔普斯
8645645	2	0	春兰
8645645	2	0	阿言
8645645	2	0	阿言
8645671	3	1	子初
8646763	2	0	小吃街
8646839	1	2	西西
8646849	1	0	老白
8647137	2	0	维克多
8647137	2	0	马修
8647367	2	0	乔瓦尼·弗朗西斯科
8647367	1	1	佩内洛普·埃尔南德斯
8647367	1	2	卡洛斯·柯林安
8647841	1	2	阿天
8648015	2	0	嬴政
8648358	1	1	阿亚
8648708	2	0	小关
8648807	1	1	克罗塞尔·阿斯塔罗斯
8648807	1	1	谢兰溪·格莱森顿
8649117	2	0	小燃
8649459	1	2	阿念
8649711	2	0	阿提亚
8649745	1	1	卡洛斯
8649875	1	1	老二
8650406	1	2	阿旎
8650757	1	2	万琉哈·妞妞
8650757	1	1	爱新觉罗·玄烨
8651083	1	2	褒姒
8651088	1	1	夏佐
8651398	1	2	安妮
8651435	1	2	阿劭
8651849	2	0	德吉
8651909	1	1	翛然
8652052	1	1	小五
8652145	1	1	兰斯
8652145	2	0	雷蒙·潘德拉贡
8652462	2	0	亚伯·文森特
8652462	1	1	格雷琴·文森特
8652462	1	2	狄恩·文森特
8652845	1	1	阿洛商
8653348	2	0	小虎
8653359	2	0	杰罗姆
8653359	2	0	莉莉·石田
8653563	2	0	小丑甲
8653569	2	0	小弟
8653834	2	0	小满
8653884	2	0	阿方索
8654936	2	0	玛丽苏
8654962	2	0	乔治
8655105	1	1	格雷
8656505	1	1	阿花
8657031	2	0	马修
8657057	1	2	阿沅
8657067	2	0	克里斯
8657857	2	0	太熙
8659575	2	0	克洛伊
8659575	2	0	卡罗尔
8659750	2	0	老柳
8659883	1	2	希拉
8660111	1	2	唐娜
8660207	1	1	埃里克
8660408	2	0	谢科·瓦斯伊莱
8660452	1	1	奥古斯丁
8660499	2	0	阿黄
8661201	1	2	莫莉
8661363	1	1	兰诺·希瑟
8661721	1	1	阿财
8662378	2	0	小暖
8662378	2	0	小暖
8663180	1	1	胤礽
8663180	1	1	胤礽
8664810	1	2	小柑
8665183	2	0	诺兰
8665382	2	0	阿七
8665725	2	0	阿兰
8665725	2	0	阿兰
8665747	2	0	阿一
8665763	2	0	正明
8665765	2	0	伊文·希伯来
8666863	2	0	菲尔
8667722	1	2	春和
8668225	2	0	小拙
8668303	1	1	莱尔·雷诺
8669287	2	0	小糖果
8669786	1	2	小冯
8670101	3	1	阿雪
8670168	1	2	艾琳娜
8670469	2	0	二代
8671115	2	0	奥尼尔
8671115	1	1	阿勒泰
8671115	1	1	阿勒泰
8671316	2	0	维克多
8671757	2	0	阿布依
8671757	1	0	阿抚
8673437	1	1	佐·莱伽斯
8673437	3	1	辰星·亚玛
8673772	2	0	阿布
8673772	2	0	阿布
8673837	1	1	阿宁
8673908	1	2	小李
8673908	2	0	小美
8673908	2	0	阿旭
8673908	2	0	阿菁
8673908	1	1	阿雕
8674063	2	0	小王八
8674364	1	1	阿尔
8674364	1	1	阿尔
8674608	2	0	小笼包
8674837	2	0	小九
8676029	2	0	夏安·狄更斯
8676029	2	0	维纳斯·歌德·颇伦多
8676029	1	1	罗伯特·赫本
8676329	1	2	艾琳娜
8676329	2	0	路易斯·凯
8676329	1	1	雷丁
8676421	2	0	大黄
8676578	1	1	小九
8677041	1	1	兰斯·珀西
8677358	2	0	埃莉诺
8677358	2	0	詹姆斯
8677377	1	1	阿史
8677996	2	0	安娜
8678154	1	2	小蛮
8678154	1	2	小蛮
8678698	1	1	劳伦斯
8679021	1	2	伊薇特
8679485	1	1	摩罗
8679618	1	1	小珩
8679827	1	0	小孩兒
8679994	2	0	小王爷
8680313	1	2	阿珠
8680788	2	0	小叮叮
8681119	2	0	小虎鲸
8681143	2	0	小贝壳
8681447	2	0	小龙崽
8681483	2	0	冰玉
8681488	1	1	兰德尔
8681728	2	0	德妃
8682241	2	0	阿落
8682447	2	0	特蕾莎
8683114	2	0	路易斯
8683162	1	1	聊苍
8683254	1	2	穆恩
8683307	1	1	小刚
8683307	1	1	小明
8683307	2	0	小红
8683307	2	0	小红
8683307	2	0	老中医
8683458	2	0	小糯
8683903	2	0	弗里曼
8683903	2	0	约翰
8684022	1	2	小七
8684022	1	2	小艺
8684310	1	1	阿琛
8684896	2	0	天心
8684983	1	2	黛拉·伊莲恩·斯梅德利
8685095	1	1	卡洛
8685185	2	0	小可爱
8685400	1	1	纳兰性德
8685644	2	0	乔纳森·柯林
8685644	1	1	汉斯·克里斯蒂安·安徒生
8685644	1	2	爱德华·柯林
8685644	2	0	贝特尔·托瓦尔森
8685800	1	1	凯尔温·卡列扬
8685849	2	0	凯撒·奥德里亚
8685849	2	0	尤金·梅尔维尔
8685849	2	0	布什·梅华
8685849	2	0	裴德·璜
8686083	2	0	查尔斯
8686229	2	0	阿若
8686430	1	1	法勒·凯尔斯汀
8686758	1	1	老虎
8687059	1	1	球球
8687069	1	1	大圣
8687841	1	2	辛西娅
8688064	2	0	小师弟
8688115	1	2	小栀
8688115	1	1	阿迭
8688263	1	1	小美人
8688263	1	1	老公
8688570	2	0	阿妄
8688905	1	1	托兰·欧文
8689135	2	0	阿木
8689135	2	0	阿木
8689512	3	2	小凤
8689538	1	1	小乖
8689625	2	0	小徐
8689833	1	2	阿姮
8690859	2	0	胤禩
8690859	2	0	胤禩
8690859	2	0	良妃
8691916	2	0	乔基·莱恩
8691916	1	1	科里·莱恩
8692158	2	0	唐纳德
8692240	1	2	莉莉丝
8692254	2	0	佐绯娅·沃尔肯斯多弗
8692254	1	1	奥格斯汀·科林斯
8692254	2	0	娜奥米
8692254	2	0	查理
8692254	2	0	柯莫·贝涅
8692254	2	0	波丽娜·魏斯
8692254	2	0	泽维尔·科林斯
8692254	2	0	琳赛·科林斯
8692254	1	1	艾德里安·克莱门特
8692254	2	0	芬恩·戴维斯
8693233	1	1	临江
8693560	1	2	大月儿
8693560	2	0	女帝
8693560	1	1	小月儿
8693908	1	2	小饶
8694122	1	1	阿峰
8694370	1	2	阿茵
8694577	1	1	谢伊·贝尔纳多森·亚伯拉罕
8694859	1	1	洛利亚·桑切斯温德纳·佩兰
8694859	1	1	肯特
8695525	1	2	布莱丝·米洛可
8695525	1	2	斯普兰蒂德·菲尔
8696088	1	1	杰克
8696217	1	2	克里斯汀
8696423	2	0	小巫
8696686	3	1	阿七
8696814	2	0	大刘
8697296	2	0	小晓
8699491	2	0	小黑狗
8699668	2	0	小羊
8700189	1	2	阿难
8700589	2	0	摩根
8700879	2	0	琳达
8701318	2	0	安娜
8702333	1	2	安娜
8702650	1	1	阿斯特
8702913	2	0	乔安
8702960	1	1	琅邪
8703322	2	0	大蝠蝠
8703693	2	0	阿泥
8703789	2	0	許銘
8703793	2	0	克劳德
8703793	2	0	凯特
8703793	2	0	卡洛斯
8703918	1	2	维娜
8703918	2	0	艾拉
8703918	2	0	西里尔
8704286	2	0	瑞亚
8704286	1	2	辛西娅
8705276	1	1	诺埃尔·让
8705414	1	1	阿悦
8706158	2	0	塞勒斯·安格利斯
8706158	1	2	安德里亚·昂洛斯
8706233	1	0	阿色
8706331	1	2	小张
8706331	1	1	小金
8706345	2	0	兰斯·安德森
8707262	2	0	丹尼·平托
8707262	2	0	安西娅·霍尼曼
8707262	1	1	西格纳斯·莱布朗
8707262	1	2	贝芙丽·霍尼曼
8707461	2	0	小岛
8708272	2	0	威廉
8708272	2	0	尼古拉斯
8708272	2	0	帕特里克
8708272	2	0	格洛丽亚
8708728	1	1	阿姐
8708956	1	2	林莹
8709517	1	1	阿秀
8710548	2	0	大黄
8710764	1	1	格林
8711299	2	0	小美
8711763	2	0	小赵
8712359	2	0	特里斯坦
8712510	1	2	桃花精
8712623	1	1	老公
8712626	2	0	阿兰
8712626	2	0	阿兰
8712698	1	1	塞西
8712878	1	2	凯莉
8712878	2	0	哈里森
8712878	2	0	比尔
8712878	2	0	阿丽莎
8712893	2	0	大小姐
8713860	3	0	小白脸
8714116	2	0	少昊
8714417	3	2	阿初
8714443	2	0	小如
8714789	1	1	阿烬
8715054	1	2	阿云
8715157	1	2	阿古丽
8715242	2	0	鹦鹉
8715284	2	0	小鱼小
8716820	2	0	小丢
8716934	2	0	亚瑟
8716934	2	0	普利莫
8717795	1	2	阿知
8718501	1	2	阿七
8718755	2	0	小弟
8718797	2	0	佐伊·卡门
8718797	1	1	塞德里克·迪戈里
8718797	2	0	珍·阿伦
8718797	2	0	班尼·帕克
8718797	1	2	萨琳娜·格林
8719336	1	2	安娜
8719592	1	1	阿梦
8719592	2	0	阿爷
8719592	2	0	阿风
8719652	3	1	阿廖沙
8720320	1	2	小阿呆
8720383	1	1	珀西
8720536	2	0	小虾
8720797	1	1	阿纳斯
8720797	1	1	阿纳斯
8722024	1	1	小乙
8722024	1	1	小乙
8722792	1	2	阿嬗
8723225	1	2	伊莱娅·弗莱梅蒂西弗勒斯·斯内普
8723229	2	0	伯纳德·蒙哥马利
8723229	1	0	埃尔文·隆美尔
8723229	1	0	埃里希·哈特曼
8723229	1	0	汉斯·约阿希姆·马尔塞尤
8723229	2	0	爱德华·诺依曼少校
8724082	2	0	三福
8724474	1	1	布鲁克·弗朗西斯
8724672	2	0	阿也
8724771	2	0	莉娜
8724771	2	0	赫尔曼
8724816	2	0	库朵雅·伊玛·辛尕
8725541	2	0	卡特
8725541	2	0	本森
8725625	1	2	阿妩
8726124	2	0	盛清泉·古代装
8726124	1	1	盛清泉·现代装
8726722	2	0	威廉
8726895	1	1	莱斯
8726914	2	0	诺兰
8726914	1	1	阿尔法
8726914	1	1	阿尔法
8727233	2	0	阿布
8727233	2	0	阿布
8727550	1	2	小桃仙
8727821	1	1	阿生
8728522	2	0	夏洛蒂
8728522	2	0	安娜
8728522	1	0	艾萨克
8728522	2	0	詹姆斯
8728619	2	0	纪伯伦
8728837	1	2	阿梅
8728866	1	1	达米恩·莱克
8729921	1	1	塞西尔
8730019	1	1	胤禛
8730019	1	1	胤禛
8730288	1	2	若水
8730305	2	0	阿年
8730326	1	2	丹霞
8730467	1	1	赛恩·秋瓦
8730921	2	0	小白老
8732228	2	0	阿团
8732381	2	0	阿青等
8732437	2	0	安瑟·哈卡伦
8732437	1	1	岑珀·休伯那
8732458	1	2	小春
8732865	2	0	大美人
8733151	3	1	莱斯
8734106	1	2	莱薇娅·星·艾丝蒂尔
8734106	3	2	阿娅
8734324	2	0	戴维斯
8734324	2	0	玛丽
8734537	2	0	小胖
8734537	1	0	老猫
8734734	1	1	卢瑟
8734835	1	1	克里斯
8734835	2	0	阿尔弗
8734835	2	0	马库斯
8735080	2	0	守卫人类联盟·冯
8735109	2	0	小彩
8735292	2	0	克莱因
8735398	1	2	瓜尔佳·知阑
8735398	1	1	胤禛
8735398	1	1	胤禛
8736268	2	0	大小姐
8737352	1	1	兰登·哈珀
8737352	2	0	本杰明
8737352	1	2	费伊·奥里斯
8737352	2	0	阿什莉
8737575	1	2	阿禾
8738825	1	1	韓湘
8739071	1	1	阿尔诺
8739165	2	0	小轩
8739347	1	1	迪安
8739755	1	1	小岩
8739755	1	1	阿华
8739767	1	1	莱恩
8739852	1	2	兰莉·布莱克
8739852	1	1	维克多
8740024	2	0	乔伊
8740178	3	1	小二栓
8740485	1	2	莉莲
8740798	1	2	长平
8740885	1	2	老实人
8740987	1	0	阿霍
8740987	1	0	阿霍
8741330	2	0	春兰
8741629	2	0	阿比
8742988	2	0	小眼镜
8742988	2	0	阿潮
8743192	2	0	蒂莫西
8743197	3	1	诺兰
